date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:05:39	53043/53043	---M-Z	200	added ('OK')	application/javascript	etag:%2278e4e6623ec2bb951a42212b21b6a0db%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/4e68abd875fd62d7/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/4e68abd875fd62d7/script.js	(from https://prodesk.in/blockchain-%26-web3)
23:05:40	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%222ca7defadfcfed3d4a85d7e98dfedf4b%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/defab22fd7bc5b9/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/defab22fd7bc5b9/script.js	(from https://prodesk.in/automated-testing)
23:05:40	53031/53031	---M-Z	200	added ('OK')	application/javascript	etag:%22c5b4a8c6175875e96139f87797393c55%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/99d21986c021d407/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/99d21986c021d407/script.js	(from https://prodesk.in/automated-testing)
23:05:41	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22dff14b4a624eb9f8970c98224be53130%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/2fef4b0e13774088/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/2fef4b0e13774088/script.js	(from https://prodesk.in/robotic-automation)
23:05:41	53040/53040	---M-Z	200	added ('OK')	application/javascript	etag:%22d622405521ea5ea751bc075621f5d7f7%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/f315d92bff9c52b6/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/f315d92bff9c52b6/script.js	(from https://prodesk.in/robotic-automation)
23:05:42	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%227bdb7f588d4f01d38c7c9b94cf6372e8%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/b63c93cccba038e6/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/b63c93cccba038e6/script.js	(from https://prodesk.in/enterprise-crm-solutions)
23:05:43	53052/53052	---M-Z	200	added ('OK')	application/javascript	etag:%22e19c89a820eee5305fd7073006dfa7bd%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/af83f22fa24da21d/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/af83f22fa24da21d/script.js	(from https://prodesk.in/enterprise-crm-solutions)
23:05:44	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22ad066fc6e65c8be9a912a5712e11144c%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/9f8e9d98e35506d3/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/9f8e9d98e35506d3/script.js	(from https://prodesk.in/erp-%26-supply-chain)
23:05:46	53046/53046	---M-Z	200	added ('OK')	application/javascript	etag:%223b8bdd7628f6120c20cb50578b987999%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/1bfdd150fcdfb6f7/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/1bfdd150fcdfb6f7/script.js	(from https://prodesk.in/erp-%26-supply-chain)
23:05:47	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22ad0786e25ce085f83fa99762a2ee4a48%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/2075afc14a39c40a/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/2075afc14a39c40a/script.js	(from https://prodesk.in/ui%2Fux-design-studio)
23:05:47	53049/53049	---M-Z	200	added ('OK')	application/javascript	etag:%22f77b560e76eecf2a33cc53680f3e5bda%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/2f4825a89ebc782c/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/2f4825a89ebc782c/script.js	(from https://prodesk.in/ui%2Fux-design-studio)
23:05:48	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%229267ac80180a5b8e81f1c13228fd0354%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/857e1d634c1557ad/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/857e1d634c1557ad/script.js	(from https://prodesk.in/e-commerce-%26-retail)
23:05:48	53043/53043	---M-Z	200	added ('OK')	application/javascript	etag:%224b86e3b253c524b1319952b48fac9043%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/c7ae271319262e24/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/c7ae271319262e24/script.js	(from https://prodesk.in/e-commerce-%26-retail)
23:05:49	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%2258bab29ae147a25a3d69c9d3d27da660%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/d97ec31670902ca3/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/d97ec31670902ca3/script.js	(from https://prodesk.in/it-infrastructure)
23:05:50	53037/53037	---M-Z	200	added ('OK')	application/javascript	etag:%220b6af6dc1440c21a14376920dfcaaa50%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/30412d57e0ffe3db/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/30412d57e0ffe3db/script.js	(from https://prodesk.in/it-infrastructure)
23:05:50	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%223280241321a295d016fdf8c7e4bd35fd%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/d7255c7e254c499f/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/d7255c7e254c499f/script.js	(from https://prodesk.in/digital-marketing)
23:05:51	53037/53037	---M-Z	200	added ('OK')	application/javascript	etag:%225213daa99613fac389b71966caf15a65%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/71a0ac548b11995f/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/71a0ac548b11995f/script.js	(from https://prodesk.in/digital-marketing)
23:05:51	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%226c543e905bdd2c548f3235478bf7b1a2%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/9e6e725abdab3f1f/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/9e6e725abdab3f1f/script.js	(from https://prodesk.in/api-integration)
23:05:52	53031/53031	---M-Z	200	added ('OK')	application/javascript	etag:%22397dcb5c388ff5b51ae9b894ad72ee21%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/dae3c1762c1b334/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/dae3c1762c1b334/script.js	(from https://prodesk.in/api-integration)
23:05:56	53012/53012	---M-Z	200	added ('OK')	application/javascript	etag:%22696b6ce7110477fc0ce653f39f37163a%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ed47dc3dd05d14be/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ed47dc3dd05d14be/script.js	(from https://prodesk.in/insights)
23:05:58	67114/67114	---M-Z	200	added ('OK')	application/javascript	etag:%221c1d6cec0afdbd4634a2ceac566b2823%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/51bf3af37ecae8c4/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/51bf3af37ecae8c4/script.js	(from https://prodesk.in/insights)
23:05:59	67114/67114	---M-Z	200	added ('OK')	application/javascript	etag:%2283eda3e5dc53de4566bd16891f0288c5%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/36ae1fa6fdd04376/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/36ae1fa6fdd04376/script.js	(from https://prodesk.in/success-stories-1)
23:05:59	53039/53039	---M-Z	200	added ('OK')	application/javascript	etag:%2263e7dd0899a0de0a37f0ab31879e8f40%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/75410eda21e101ff/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/75410eda21e101ff/script.js	(from https://prodesk.in/success-stories-1)
23:06:01	67114/67114	---M-Z	200	added ('OK')	application/javascript	etag:%22e985c7bc96db1315fcdeb966600deb55%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/781308fa70acf9c0/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/781308fa70acf9c0/script.js	(from https://prodesk.in/careers)
23:06:02	76128/76128	---M-Z	200	added ('OK')	application/javascript	etag:%222bed351cb9c03a5e7ef484f652066b9d%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/605ed3367632e3e/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/605ed3367632e3e/script.js	(from https://prodesk.in/careers)
23:06:05	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22be8bda72c025cedf4caadc240e98fe89%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/b12b6d1816fe21d7/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/b12b6d1816fe21d7/script.js	(from https://prodesk.in/contact)
23:06:05	85882/85882	---M-Z	200	added ('OK')	application/javascript	etag:%221dfb72e852e9005ef8efccc11879541c%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/38d6609ea17088be/script.js	C:/Users/ASUS/Desktop/prodeskitcloned/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/38d6609ea17088be/script.js	(from https://prodesk.in/contact)
